Lake_name,Lake_elevation,Lake_area,Lake_depth,Invasion_category,Sample_type,Sample_origin,Collected_date,Collected_year,Collected_month_number,Collected_month_name_long,Collected_month_name_short,Littoral_zoobenthic_macroinvert_community_sample,Collected_time,Transect,Lat,Long,Depth,Total _count,Vial_count,Functional_feeding_group,Method_of_take,Common_name,Scientific_name,Total_length_mm,Weight_g,Tube_box,Tube_ID,Tube_size_ml,Preservative,Remove from case,Approx weight of tube (g),Notes1,Notes2,Wet weight tube (g),In_oven_date,Oven_temp_(C),Test1 date,Test1 weight tube (g),Test2 date,Test2 weight tube (g),Daily change,Test 3 date,Test 3 weight (g),Daily change,Out_oven_date,Dry_time_(h),Est pre-powder dry sample in tube (g),Est # isotope samples in tube,Powder complete date,Post-powder Powder+tube weight (g),Powder lost (g),Powder available for isotope caps (g),Est number of isotope caps possible from powder,Cell well tray,Mixed sample? Y/N,Count of individuals,Weight of individual,Mixed with which tube?,Powder weight contributed (mg),Isotope sample weight (mg),Empty?,Well_Row,Well_Column,Isotope_sample_ID_(year+tray+x+y),Isotope_sample_complete_date,13C,15N
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,0.5,20,20,Shredder-gatherer-scraper-detritivore-herbivore,D-net,Northern case maker caddisfly,Limnephilidae,NA,NA,2018-15ml-2,HDS,15,Ethanol,1/10/2019,6.942,,,,1/10/2019 17:00,60,,,,,#DIV/0!,,,#DIV/0!,1/17/2019 12:00,163,-6.942,-6942,1/19/2019,,0,-6.942,-6942,2019-JAN-20-018,N,,,NA,0.916,0.916,N,A,7,2019-JAN-20-018-A-7,1/20/2019,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,28,12,Collector-gatherer-shredder-detritivore,D-net,Scud,Amphipoda,NA,NA,2018-H,HDD,1.5,Ethanol,NA,0.9862,,,2.098,11/2/2018 15:42,60,11/3/2018 15:34,1.001,11/4/2018 15:10,1.001,0.00%,11/5/2018 17:20,1.001,0.00%,11/5/2018 17:20,74,0.0148,14.8,1/19/2019,,1.001,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.91,0.91,N,B,9,2018-DEC-08-008-B-9,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,1,1,Piercer-predator,D-net,Backswimmer,Notonectidae,NA,NA,2018-H,HDE,1.5,Ethanol,NA,0.9862,,,2.039,11/2/2018 15:42,60,11/3/2018 15:34,0.982,11/4/2018 15:10,0.982,0.00%,11/5/2018 17:20,0.982,0.00%,11/5/2018 17:20,74,-0.0042,-4.2,1/19/2019,,0.982,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.981,0.981,N,B,10,2018-DEC-08-008-B-10,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,3,3,Piercer-predator,D-net,Predaceous diving beetle larvae,Dytiscidae,NA,NA,2018-H,HDF,1.5,Ethanol,NA,0.9862,larvae,,2.041,11/2/2018 15:42,60,11/3/2018 15:34,0.983,11/4/2018 15:10,0.983,0.00%,11/5/2018 17:20,0.983,0.00%,11/5/2018 17:20,74,-0.0032,-3.2,1/19/2019,,0.983,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.995,0.995,N,B,11,2018-DEC-08-008-B-11,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,1,1,Piercer-predator,D-net,Leech,Hirudinea,NA,NA,2018-H,HDG,1.5,Ethanol,NA,0.9862,,,2.188,11/2/2018 15:42,60,11/3/2018 15:34,1.014,11/4/2018 15:10,1.012,0.20%,11/5/2018 17:20,1.012,0.00%,11/5/2018 17:20,74,0.0258,25.8,11/25/2018,,1.012,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,1.003,1.003,N,E,10,2018-NOV-25-006-E-10,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,5,5,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2018-H,HDH,1.5,Ethanol,NA,0.9862,Red,,2.009,11/2/2018 15:42,60,11/3/2018 15:34,0.977,11/4/2018 15:10,0.977,0.00%,11/5/2018 17:20,0.977,0.00%,11/5/2018 17:20,74,-0.0092,-9.2,11/23/2018,,0.977,-0.9862,-986.2,2018-NOV-24-005,Y,,,"GCX, HAQ, HBZ, HDH",0.137,0.714,Y,H,3,2018-NOV-24-005-H-3,11/23/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,3,3,Collector-filterer,D-net,Fingernail clam,Sphaeriidae,NA,NA,2018-H,HDI,1.5,Ethanol,DONE 11/2/18,0.9862,,,1.417,11/2/2018 15:42,60,11/3/2018 15:34,0.992,11/4/2018 15:10,0.992,0.00%,11/5/2018 17:20,0.992,0.00%,11/5/2018 17:20,74,0.0058,5.8,1/19/2019,,0.992,-0.9862,-986.2,2018-NOV-25-007,Y,,,"HCD, HDI",0.365,0.809,Y,A,7,2018-NOV-25-007-A-7,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,1,1,Engulfer-predator,D-net,Common stonefly,Perlidae,NA,NA,2018-H,HDJ,1.5,Ethanol,NA,0.9862,,,2.001,11/2/2018 15:42,60,11/3/2018 15:34,0.984,11/4/2018 15:10,0.984,0.00%,11/5/2018 17:20,0.984,0.00%,11/5/2018 17:20,74,-0.0022,-2.2,11/25/2018,,0.984,-0.9862,-986.2,2018-NOV-25-006,Y,,,"HDJ, GBV (.666)",0.317,0.983,Y,A,11,2018-NOV-25-006-A-11,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,4,4,Collector-gatherer-filterer,D-net,Spiny crawler mayfly,Ephemerellidae,NA,NA,2018-H,HDK,1.5,Ethanol,NA,0.9862,,,1.937,11/2/2018 15:42,60,11/3/2018 15:34,1.004,11/4/2018 15:10,1.003,0.10%,11/5/2018 17:20,1.003,0.00%,11/5/2018 17:20,74,0.0168,16.8,11/25/2018,,1.003,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,0.932,0.932,N,D,5,2018-NOV-25-006-D-5,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,1,1,Engulfer-predator,D-net,Skimmer dragonfly,Libellulidae,NA,NA,2018-H,HDL,1.5,Ethanol,NA,0.9862,,,2.13,11/2/2018 15:42,60,11/3/2018 15:34,1.01,11/4/2018 15:10,1.01,0.00%,11/5/2018 17:20,1.01,0.00%,11/5/2018 17:20,74,0.0238,23.8,1/19/2019,,1.01,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.079,1.079,N,B,12,2018-DEC-08-008-B-12,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,4,4,Collector-gatherer-engulfer,D-net,Oligochaete worm,Naididae,NA,NA,2018-H,HDM,1.5,Ethanol,NA,0.9862,,,2.066,11/2/2018 15:42,60,11/3/2018 15:34,0.981,11/4/2018 15:10,0.981,0.00%,11/5/2018 17:20,0.981,0.00%,11/5/2018 17:20,74,-0.0052,-5.2,1/19/2019,,0.981,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.977,0.977,N,C,2,2018-DEC-08-008-C-2,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,2,2,Piercer-predator,D-net,Water mite,Hydrachnidia,NA,NA,2018-H,HDN,1.5,Ethanol,NA,0.9862,Water mite,,2.016,11/2/2018 15:42,60,11/3/2018 15:34,0.977,11/4/2018 15:10,0.977,0.00%,11/5/2018 17:20,0.977,0.00%,11/5/2018 17:20,74,-0.0092,-9.2,11/25/2018,,0.977,-0.9862,-986.2,2018-NOV-25-007,Y,,,"HAO, HDN",0.325,0.638,Y,C,10,2018-NOV-25-007-C-10,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1,8,8,Shredder-gatherer-scraper-detritivore-herbivore,D-net,Northern case maker caddisfly,Limnephilidae,NA,NA,2018-H,HDO,1.5,Ethanol,DONE 11/2/18,0.9862,,,1.366,11/2/2018 15:42,60,11/3/2018 15:34,0.984,11/4/2018 15:10,0.984,0.00%,11/5/2018 17:20,0.984,0.00%,11/5/2018 17:20,74,-0.0022,-2.2,11/25/2018,,0.984,-0.9862,-986.2,2018-NOV-25-007,N,,,NA,0.946,0.946,N,B,4,2018-NOV-25-007-B-4,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,45,12,Collector-gatherer-shredder-detritivore,D-net,Scud,Amphipoda,NA,NA,2018-H,HDP,1.5,Ethanol,NA,0.9862,,,2.041,11/2/2018 15:42,60,11/3/2018 15:34,1,11/4/2018 15:10,1,0.00%,11/5/2018 17:20,1,0.00%,11/5/2018 17:20,74,0.0138,13.8,1/19/2019,,1,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.909,0.909,N,C,3,2018-DEC-08-008-C-3,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,2,2,Engulfer-predator,D-net,Freeliving caddisfly,Rhyacophilidae,NA,NA,2018-H,HDQ,1.5,Ethanol,NA,0.9862,,,2.031,11/2/2018 15:42,60,11/3/2018 15:34,0.985,11/4/2018 15:10,0.985,0.00%,11/5/2018 17:20,0.985,0.00%,11/5/2018 17:20,74,-0.0012,-1.2,11/25/2018,,0.985,-0.9862,-986.2,2018-NOV-25-006,N,,,"HDQ, HCL (.580)",0.466,1.046,Y,B,5,2018-NOV-25-006-B-5,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,2,2,Engulfer-predator,D-net,Skimmer dragonfly,Libellulidae,NA,NA,2018-I,IAA,1.5,Ethanol,NA,0.9862,,,2.404,11/3/2018 15:52,60,11/4/2018 17:44,1.057,11/5/2018 16:04,1.057,0.00%,11/6/2018 14:47,1.057,0.00%,11/6/2018 14:47,71,0.0708,70.8,1/19/2019,,#REF!,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.07,1.07,N,C,4,2018-DEC-08-008-C-4,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,1,1,Piercer-predator,D-net,Predaceous diving beetle larvae,Dytiscidae,NA,NA,2018-I,IAB,1.5,Ethanol,NA,0.9862,larvae,,2.098,11/3/2018 15:52,60,11/4/2018 17:44,0.991,11/5/2018 16:04,0.991,0.00%,11/6/2018 14:47,0.991,0.00%,11/6/2018 14:47,71,0.0048,4.8,1/19/2019,,#REF!,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.914,0.914,N,C,5,2018-DEC-08-008-C-5,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,3,3,Scraper-collector-gatherer,D-net,Long-toed water beetle,Dryopidae,NA,NA,2018-I,IAC,1.5,Ethanol,NA,0.9862,,,2.018,11/3/2018 15:52,60,11/4/2018 17:44,0.99,11/5/2018 16:04,0.99,0.00%,11/6/2018 14:47,0.99,0.00%,11/6/2018 14:47,71,0.0038,3.8,1/19/2019,,#REF!,-0.9862,,2018-DEC-08-008,N,,,NA,0.996,0.996,Y,C,6,2018-DEC-08-008-C-6,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,2,2,Collector-gatherer-engulfer,D-net,Oligochaete worm,Naididae,NA,NA,2018-I,IAD,1.5,Ethanol,NA,0.9862,,,2.134,11/3/2018 15:52,60,11/4/2018 17:44,0.977,11/5/2018 16:04,0.977,0.00%,11/6/2018 14:47,0.977,0.00%,11/6/2018 14:47,71,-0.0092,-9.2,1/19/2019,,#REF!,-0.9862,-986.2,2018-DEC-08-008,Y,,,"IAD, HDM (0.355)",0.679,1.034,Y,C,7,2018-DEC-08-008-C-7,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,2,2,Collector-filterer,D-net,Fingernail clam,Sphaeriidae,NA,NA,2018-I,IAE,1.5,Ethanol,DONE 11/3/18,0.9862,,,2.015,11/3/2018 15:52,60,11/4/2018 17:44,0.99,11/5/2018 16:04,0.99,0.00%,11/6/2018 14:47,0.99,0.00%,11/6/2018 14:47,71,0.0038,3.8,11/25/2018,,#REF!,-0.9862,-986.2,2018-NOV-25-007,Y,,,"IAE, IBV",0.645,0.89,Y,A,11,2018-NOV-25-007-A-11,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,7,7,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2018-I,IAF,1.5,Ethanol,NA,0.9862,Red,,2.099,11/3/2018 15:52,60,11/4/2018 17:44,0.979,11/5/2018 16:04,0.979,0.00%,11/6/2018 14:47,0.979,0.00%,11/6/2018 14:47,71,-0.0072,-7.2,11/23/2018,,#REF!,-0.9862,-986.2,2018-NOV-24-005,Y,,,"GDJ, HBC, IAF",0.218,0.476,,H,12,2018-NOV-24-005-H-12,11/23/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,12,12,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2018-I,IAG,1.5,Ethanol,NA,0.9862,White,,2.093,11/3/2018 15:52,60,11/4/2018 17:44,0.991,11/5/2018 16:04,0.991,0.00%,11/6/2018 14:47,0.991,0.00%,11/6/2018 14:47,71,0.0048,4.8,11/23/2018,,#REF!,-0.9862,-986.2,2018-NOV-24-005,Y,,,"HBD, HCI, IAG",0.459,1.058,Y,H,11,2018-NOV-24-005-H-11,11/23/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,1,1,Scraper-collector-gatherer,D-net,Flatheaded mayfly,Heptageniidae,NA,NA,2018-I,IAH,1.5,Ethanol,NA,0.9862,,,2.123,11/3/2018 15:52,60,11/4/2018 17:44,0.996,11/5/2018 16:04,0.996,0.00%,11/6/2018 14:47,0.996,0.00%,11/6/2018 14:47,71,0.0098,9.8,1/19/2019,,#REF!,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.748,0.748,N,C,8,2018-DEC-08-008-C-8,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,5,5,Collector-gatherer-filterer,D-net,Spiny crawler mayfly,Ephemerellidae,NA,NA,2018-I,IAI,1.5,Ethanol,NA,0.9862,,,2.145,11/3/2018 15:52,60,11/4/2018 17:44,0.997,11/5/2018 16:04,0.997,0.00%,11/6/2018 14:47,0.997,0.00%,11/6/2018 14:47,71,0.0108,10.8,11/25/2018,,0.997,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,1.086,1.086,N,C,11,2018-NOV-25-006-C-11,11/25/2018,,
Trout,1189,114,50,Reference,RM,Autochthonous,7/3/2018,2018,7,July,Jul,RM,NA,6,48.682357,-113.904496,1.5,0,0,Shredder-herbivore-detritivore-engulfer-predator,D-net,Giant case maker caddisfly,Phryganeidae,NA,NA,RM,IAJ,1.5,Ethanol,DONE 11/3/18,0.9862,Case was empty 11/3/18,Tube removed from box,0,,,,,,,#DIV/0!,,,#DIV/0!,11/3/2018 16:35,1041785,-0.9862,-986.2,11/3/2018 16:35,,0,-0.9862,-986.2,,,,,,,,,,,--,11/3/2018 16:35,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,1,1,Piercer-herbivore-scraper,D-net,Micro caddisfly,Hydroptilidae,NA,NA,2018-I,IAK,1.5,Ethanol,DONE 11/3/18,0.9862,,,2.142,11/3/2018 15:52,60,11/4/2018 17:44,0.99,11/5/2018 16:04,0.99,0.00%,11/6/2018 14:47,0.99,0.00%,11/6/2018 14:47,71,0.0038,3.8,1/19/2019,,0.99,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.005,1.005,N,C,9,2018-DEC-08-008-C-9,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,6,48.682357,-113.904496,1.5,8,8,Shredder-gatherer-scraper-detritivore-herbivore,D-net,Northern case maker caddisfly,Limnephilidae,NA,NA,2018-I,IAL,1.5,Ethanol,DONE 11/3/18,0.9862,,,1.578,11/3/2018 15:52,60,11/4/2018 17:44,0.991,11/5/2018 16:04,0.991,0.00%,11/6/2018 14:47,0.991,0.00%,11/6/2018 14:47,71,0.0048,4.8,11/25/2018,,0.991,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,1.028,1.028,N,G,5,2018-NOV-25-006-G-5,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,46,12,Collector-gatherer-shredder-detritivore,D-net,Scud,Amphipoda,NA,NA,2018-I,IAM,1.5,Ethanol,NA,0.9862,,,2.154,11/3/2018 15:52,60,11/4/2018 17:44,0.988,11/5/2018 16:04,0.988,0.00%,11/6/2018 14:47,0.988,0.00%,11/6/2018 14:47,71,0.0018,1.8,1/19/2019,,0.988,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.05,1.05,N,C,10,2018-DEC-08-008-C-10,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,1,1,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2018-I,IAN,1.5,Ethanol,NA,0.9862,White,,2.025,11/3/2018 15:52,60,11/4/2018 17:44,0.986,11/5/2018 16:04,0.986,0.00%,11/6/2018 14:47,0.986,0.00%,11/6/2018 14:47,71,-0.0002,-0.2,11/23/2018,,0.986,-0.9862,-986.2,2018-NOV-24-005,Y,,,"HCR, IAN",0.192,0.891,Y,H,7,2018-NOV-24-005-H-7,11/23/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,1,1,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2018-I,IAO,1.5,Ethanol,NA,0.9862,Red,,2.12,11/3/2018 15:52,60,11/4/2018 17:44,0.98,11/5/2018 16:04,0.98,0.00%,11/6/2018 14:47,0.98,0.00%,11/6/2018 14:47,71,-0.0062,-6.2,11/23/2018,,0.98,-0.9862,-986.2,2018-NOV-24-005,Y,,,"GAE, GCO HAC, IAO, HBQ (.281)",0.02,0.604,Y,G,10,2018-NOV-24-005-G-10,11/23/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,7,7,Engulfer-predator,D-net,Common stonefly,Perlidae,NA,NA,2018-I,IAP,1.5,Ethanol,NA,0.9862,,,2.089,11/3/2018 15:52,60,11/4/2018 17:44,0.987,11/5/2018 16:04,0.987,0.00%,11/6/2018 14:47,0.987,0.00%,11/6/2018 14:47,71,0.0008,0.8,11/25/2018,,0.987,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,0.94,0.94,N,A,5,2018-NOV-25-006-A-5,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,3,3,Collector-filterer-gatherer,D-net,Mosquito,Culicidae,NA,NA,2018-I,IAQ,1.5,Ethanol,NA,0.9862,,,2.118,11/3/2018 15:52,60,11/4/2018 17:44,0.984,11/5/2018 16:04,0.984,0.00%,11/6/2018 14:47,0.984,0.00%,11/6/2018 14:47,71,-0.0022,-2.2,11/25/2018,,0.984,-0.9862,-986.2,2018-NOV-25-006,Y,,,"IAQ, HCQ (.554)",0.439,0.993,Y,C,3,2018-NOV-25-006-C-3,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,7,7,Collector-gatherer-engulfer,D-net,Oligochaete worm,Naididae,NA,NA,2018-I,IAR,1.5,Ethanol,NA,0.9862,,,2.16,11/3/2018 15:52,60,11/4/2018 17:44,0.994,11/5/2018 16:04,0.994,0.00%,11/6/2018 14:47,0.994,0.00%,11/6/2018 14:47,71,0.0078,7.8,1/19/2019,,0.994,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.023,1.023,N,C,11,2018-DEC-08-008-C-11,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,3,3,Piercer-predator,D-net,Leech,Hirudinea,NA,NA,2018-I,IAS,1.5,Ethanol,NA,0.9862,,,0.996,11/3/2018 15:52,60,11/4/2018 17:44,0.992,11/5/2018 16:04,0.992,0.00%,11/6/2018 14:47,0.992,0.00%,11/6/2018 14:47,71,0.0058,5.8,11/25/2018,,0.992,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,0.943,0.943,N,F,7,2018-NOV-25-006-F-7,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,10,10,Piercer-predator,D-net,Predaceous diving beetle larvae,Dytiscidae,NA,NA,2018-I,IAT,1.5,Ethanol,NA,0.9862,larvae,,2.156,11/3/2018 15:52,60,11/4/2018 17:44,1.006,11/5/2018 16:04,1.006,0.00%,11/6/2018 14:47,1.006,0.00%,11/6/2018 14:47,71,0.0198,19.8,1/19/2019,,1.006,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.072,1.072,N,C,12,2018-DEC-08-008-C-12,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,3,3,Collector-gatherer-scraper,D-net,Prong-gilled mayfly,Leptophlebiidae,NA,NA,2018-I,IAU,1.5,Ethanol,NA,0.9862,,,2.133,11/3/2018 15:52,60,11/4/2018 17:44,0.991,11/5/2018 16:04,0.991,0.00%,11/6/2018 14:47,0.991,0.00%,11/6/2018 14:47,71,0.0048,4.8,1/19/2019,,0.991,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.938,0.938,N,D,1,2018-DEC-08-008-D-1,12/8/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,15,15,Collector-gatherer-filterer,D-net,Spiny crawler mayfly,Ephemerellidae,NA,NA,2018-I,IAV,1.5,Ethanol,NA,0.9862,,,2.438,11/3/2018 15:52,60,11/4/2018 17:44,1.011,11/5/2018 16:04,1.011,0.00%,11/6/2018 14:47,1.011,0.00%,11/6/2018 14:47,71,0.0248,24.8,11/25/2018,,1.011,-0.9862,-986.2,2018-NOV-25-006,N,,,NA,1.001,1.001,N,D,10,2018-NOV-25-006-D-10,11/25/2018,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,3,3,Scraper-collector-gatherer,D-net,Flatheaded mayfly,Heptageniidae,NA,NA,2018-I,IAW,1.5,Ethanol,NA,0.9862,,,2.25,11/3/2018 15:52,60,11/4/2018 17:44,0.997,11/5/2018 16:04,0.997,0.00%,11/6/2018 14:47,0.997,0.00%,11/6/2018 14:47,71,0.0108,10.8,1/19/2019,,0.997,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,1.093,1.093,N,D,3,2018-DEC-08-008-D-3,12/8/2018,,
Trout,1189,114,50,Reference,RM,Autochthonous,7/3/2018,2018,7,July,Jul,RM,NA,7,48.683174,-113.903915,0.5,0,0,Shredder-herbivore-detritivore-engulfer-predator,D-net,Giant case maker caddisfly,Phryganeidae,NA,NA,RM,IAX,1.5,Ethanol,DONE 11/3/18,0.9862,Case was empty 11/3/18,Tube removed from box,0,,,,,,,#DIV/0!,,,#DIV/0!,11/3/2018 16:35,1041785,-0.9862,-986.2,11/3/2018 16:35,,0,-0.9862,-986.2,NA,NA,,,NA,0,0,Y,NA,NA,NA-NA-NA,11/3/2018 16:35,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,1,1,Engulfer-predator-shredder-herbivore-collector-gatherer,D-net,Longhorned case maker caddisfly,Leptoceridae,NA,NA,2018-I,IAY,1.5,Ethanol,DONE 11/3/18,0.9862,,,1.375,11/3/2018 15:52,60,11/4/2018 17:44,0.985,11/5/2018 16:04,0.985,0.00%,11/6/2018 14:47,0.985,0.00%,11/6/2018 14:47,71,-0.0012,-1.2,1/19/2019,,0.985,-0.9862,-986.2,2018-DEC-08-008,N,,,NA,0.958,0.958,Y,D,4,2018-DEC-08-008-D-4,12/8/2018,,
Trout,1189,114,50,Reference,RM,Autochthonous,7/3/2018,2018,7,July,Jul,RM,NA,7,48.683174,-113.903915,0.5,0,0,Piercer-herbivore-scraper,D-net,Micro caddisfly,Hydroptilidae,NA,NA,RM,IAZ,1.5,Ethanol,DONE 11/3/18,0.9862,Case was empty 11/3/18,Tube removed from box,0,,,,,,,#DIV/0!,,,#DIV/0!,11/3/2018 16:35,1041785,-0.9862,-986.2,11/3/2018 16:35,,0,-0.9862,-986.2,NA,NA,,,NA,0,0,Y,NA,NA,NA-NA-NA,11/3/2018 16:35,,
Trout,1189,114,50,Reference,Invertebrate,Autochthonous,7/3/2018,2018,7,July,Jul,YES,NA,7,48.683174,-113.903915,0.5,10,10,Shredder-gatherer-scraper-detritivore-herbivore,D-net,Northern case maker caddisfly,Limnephilidae,NA,NA,2018-I,IBA,1.5,Ethanol,DONE 11/3/18,0.9862,,,1.609,11/3/2018 15:52,60,11/4/2018 17:44,1.014,11/5/2018 16:04,1.014,0.00%,11/6/2018 14:47,1.014,0.00%,11/6/2018 14:47,71,0.0278,27.8,11/25/2018,,1.014,-0.9862,-986.2,2018-NOV-25-007,N,,,NA,0.909,0.909,N,B,9,2018-NOV-25-007-B-9,11/25/2018,,
