"sample_id","tube_box","tube_size_ml","isotope_id","lab_id","analysis_number","collected_datetime","lake","lake_d13c_baseline","lake_d15n_baseline","sample_latitude","sample_longitude","type_of_material","method_of_collection","preservative","scientific_name","common_name","individuals_count","depth","fish_total_length_mm","fish_weight_g","in_oven_datetime","oven_temperature_c","out_oven_datetime","empty","sample_net_weight_mg","total_c_ug","total_n_ug","d13c","d15n","d13c_baseline_corrected","d15n_baseline_corrected","c_comment","n_comment"
"HAS","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAT","2018-H","1.5","ECHO-D-05",1668231,537716,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","2",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.987,477.66,124.66,-25.63,4.59,-1.78266666666667,3.552,"",""
"HAV","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","2",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAW","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAX","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","3",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAY","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAZ","2018-H","1.5","ECHO-C-04",1668218,537700,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Rhyacophilidae","Freeliving caddisfly","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.92,399.18,109.05,-25.55,3.6,-1.70266666666667,2.562,"",""
"HBA","2018-H","1.5","ECHO-D-06",1668232,537717,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,0.953,470.65,123.3,-23.28,2.13,0.56733333333333,1.092,"",""
"HBB","2018-H","1.5","ECHO-D-07",1668233,537718,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Sphaeriidae","Fingernail clam","2",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,0.965,253.37,45.86,-23.62,2.39,0.227333333333331,1.352,"",""
"HBC","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBD","2018-H","1.5","DELTA-F-06",1668160,537596,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","6",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,1.058,489.38,123.92,-24.01,3.39,-0.16266666666667,2.352,"",""
"HBE","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBF","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","8",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBG","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687403","-113.900438","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","12",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBH","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBI","2018-H","1.5","ECHO-D-08",1668234,537719,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Dytiscidae","Predaceous diving beetle larvae","8",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.965,446.47,104.29,-24.97,3.35,-1.12266666666667,2.312,"",""
"HBJ","2018-H","1.5","ECHO-D-09",1668235,537720,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","5",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,1.007,479.62,111.5,-25.99,2.09,-2.14266666666667,1.052,"",""
"HBK","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Perlidae","Common stonefly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBL","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","8",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBM","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","4",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBN","2018-H","1.5","ECHO-D-10",1668236,537721,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","2",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,1.021,453.12,104.85,-23.57,1.52,0.277333333333331,0.482,"",""
"HBO","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","2",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBP","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","10",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBQ","2018-H","1.5","DELTA-G-01",1668167,537608,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","13",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,0.785,350.15,77.93,-25.01,1.22,-1.16266666666667,0.182,"",""
"HBR","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","15",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBS","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBT","2018-H","1.5","ALPHA-B-01",1667819,537068,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Coenagrionidae","Narrow-winged damselfly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.989,518.29,111.6,-27.23,6,-3.38266666666667,4.962,"",""
"HBU","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBV","2018-H","1.5","ECHO-C-05",1668219,537701,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Rhyacophilidae","Freeliving caddisfly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,1.031,470.35,121.11,-24.93,4.23,-1.08266666666667,3.192,"",""
"HBW","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Dytiscidae","Predaceous diving beetle larvae","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBX","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","5",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBY","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Culicidae","Mosquito larvae","3",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBZ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","4",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCA","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","6",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCB","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","2",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCC","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCD","2018-H","1.5","ECHO-D-11",1668237,537722,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Sphaeriidae","Fingernail clam","2",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,0.809,287.24,57.02,-27.44,2.01,-3.59266666666667,0.972,"",""
"HCE","2018-H","1.5","ALPHA-B-02",1667820,537069,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Heptageniidae","Flatheaded mayfly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.91,438.29,94.96,-24.47,1.72,-0.622666666666667,0.682,"",""
"HCF","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCG","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","13",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCH","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCI","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","2",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCJ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","4",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCK","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Sphaeriidae","Fingernail clam","3",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCL","2018-H","1.5","ECHO-C-06",1668220,537702,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Rhyacophilidae","Freeliving caddisfly","3",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,1.068,481.21,115.61,-25.85,4.05,-2.00266666666667,3.012,"",""
"HCM","2018-H","1.5","ALPHA-B-03",1667821,537070,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Hydroptilidae","Micro caddisfly","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.954,297.59,61.44,-23.53,3.48,0.31733333333333,2.442,"",""
"HCN","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","14",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCO","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.687087","-113.901045","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCP","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCQ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Culicidae","Mosquito larvae","11",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCR","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","8",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCS","2018-H","1.5","DELTA-G-02",1668168,537609,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","23",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.869,360.32,86.54,-24.44,2.06,-0.59266666666667,1.022,"",""
"HCT","2018-H","1.5","ALPHA-B-04",1667822,537071,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.971,467.48,119.2,-22.81,2.33,1.03733333333333,1.292,"",""
"HCU","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Dytiscidae","Predaceous diving beetle larvae","9",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCV","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","3",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCW","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Perlidae","Common stonefly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCX","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","2",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCY","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","12",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HCZ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","2",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDA","2018-H","1.5","ALPHA-B-05",1667823,537072,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Heptageniidae","Flatheaded mayfly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,1.038,495.79,128.13,-22.66,1.52,1.18733333333333,0.482,"",""
"HDB","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","1",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDC","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","5",0.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDS","2018-15ml-2","15",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","20",0.5,NA,NA,2019-01-10 17:00:00,60,2019-01-17 12:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDD","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDE","2018-H","1.5","ALPHA-B-06",1667824,537073,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,0.981,494.1,126.22,-25.7,3.14,-1.85266666666667,2.102,"",""
"HDF","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Dytiscidae","Predaceous diving beetle larvae","3",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDG","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDH","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","5",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDI","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Sphaeriidae","Fingernail clam","3",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDJ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Perlidae","Common stonefly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDK","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","4",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDL","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDM","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","4",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDN","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","2",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDO","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","8",1,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDP","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","12",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDQ","2018-H","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Rhyacophilidae","Freeliving caddisfly","2",1.5,NA,NA,2018-11-02 15:42:00,60,2018-11-05 17:20:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IAA","2018-I","1.5",NA,NA,NA,2018-07-03 00:00:00,"Trout",-23.8473333333333,1.038,"48.682357","-113.904496","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","2",1.5,NA,NA,2018-11-03 15:52:00,60,2018-11-06 14:47:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
